Gene	Module	R	pvalue	Group(Brucella)	Group(Tuberculosis)	Group(Control)	Group(Brucella)	Group(Tuberculosis)	Group(Control)
25890	blue	0.855634868294573	0.00159050828981708	-0.463555276119678	-0.2487059979459	0.744267433109108	0.177214306518605	0.4883768009471	0.0135592617535998
152404	grey60	0.771173569316868	0.00900509779787495	-0.52817985960839	0.0681037965781693	0.496544224350104	0.11656275590984	0.851711998729544	0.14432450796019
64091	tan	0.814320250285112	0.00412893332102273	-0.221514667034418	-0.0948948963640433	0.331704036417786	0.538521738142628	0.794276625809107	0.349101263765047
51725	tan	0.89754706642019	0.00042526189608089	-0.112747815186208	-0.342978348453254	0.463510832891568	0.756475565425299	0.331936923008198	0.177261359827421
846	darkturquoise	0.536186632601958	0.110112593421669	-0.593442849146214	0.355646486466616	0.278770605000843	0.0705177897414061	0.313182351644839	0.435410732887816
111	darkturquoise	0.913464927064213	0.000220759614537022	-0.263425414607924	-0.320132786067591	0.601746399905227	0.462106722750444	0.367173322039896	0.0656914573572696
10840	tan	0.750151175098322	0.0124502037590378	-0.139544847821489	-0.0508246225738433	0.200004339898849	0.70062066418454	0.889107884097153	0.579575600756147
28999	magenta	-0.831524541818167	0.00286094439194938	-0.227546599486437	-0.392485260258714	0.635742807345491	0.527223670865297	0.261919594743459	0.0481984250851105
348807	darkturquoise	0.826424771241212	0.00320243083943056	-0.71914731211481	0.00888644874774171	0.759914366267403	0.0190768762476149	0.980562428377837	0.0107526516867636
166012	tan	-0.747855946690982	0.0128749740078927	0.615362726405869	0.103780695094759	-0.761631121038151	0.0582548928000002	0.775409075626026	0.0104719780389537
166348	darkturquoise	0.855733529743129	0.00158636305201334	-0.434718766206698	-0.0983493764255418	0.563083285781698	0.209302930392836	0.786929645911214	0.0901088701663526
2815	greenyellow	0.876976166017011	0.000861659092699439	0.35788289454416	-0.137969068156753	-0.244623839263589	0.30993056471065	0.703872387684466	0.495773710515084
51554	brown	0.65837149817956	0.0384703597121676	-0.532725765799282	0.586326568111133	-0.0168187690460798	0.112872403333425	0.0748332339342374	0.963219348068376
339855	darkgrey	0.95359830231175	1.91744688073734e-05	-0.130835019395187	-0.33993785069501	0.479806369771785	0.718647425110102	0.336522286690145	0.160504708432422
5523	greenyellow	-0.603950519921764	0.0644477147575636	-0.349185738339021	-0.0555297576638541	0.428825014010229	0.322676319243567	0.878902526076873	0.216245642944669
347736	darkturquoise	0.903793184801427	0.000333242113935073	-0.413915104758408	-0.0257891140037157	0.468282973779889	0.234390069704776	0.94362381767186	0.172251250155043
349565	darkgrey	0.901623959168446	0.000363347151970334	0.226950486030668	-0.390826558689079	0.14820628369234	0.528335899388366	0.26412130266778	0.682826509240282
92369	darkturquoise	0.897799516389897	0.000421218416157889	-0.292039583504653	-0.272277852402841	0.584481299503004	0.412916461989722	0.446618299431361	0.075979547920601
92370	blue	0.896323057056659	0.00044527138048237	-0.224518091401294	-0.415931350227264	0.655951285986132	0.532884110888725	0.231887831932643	0.0394412437916647
344838	darkgrey	0.859067399027363	0.0014508398555891	-0.0928078399352023	-0.234412699183429	0.333628453424596	0.798722478341813	0.514482184418936	0.346140249549287
26577	magenta	-0.944423120946966	3.9020417145205e-05	-0.224889089320589	-0.41648746818209	0.656904017399589	0.532189381270155	0.231200338313797	0.0390571025610451
84107	darkturquoise	0.708905433490877	0.021715828684448	-0.140540657575286	-0.589465009961844	0.739709292692883	0.698567997973822	0.0729094729424378	0.0144645960333022
7545	tan	0.837897321724051	0.0024720502612695	-0.0230111996290361	-0.494708896383646	0.519308903546649	0.949689646555911	0.146047915638027	0.123978952024737
1360	greenyellow	0.841338276815663	0.00227871295459069	-0.0441418582864937	-0.242366584759366	0.289556216223248	0.90362761326247	0.49988421896702	0.41708394026773
5217	tan	0.899363066704154	0.000396799663045936	-0.31060930436084	-0.0712971174162667	0.403352431148395	0.382387494346986	0.844827941173095	0.247746269017371
7401	grey60	0.808403678928479	0.00464534527234983	-0.632187085822996	0.150110001661034	0.525726421051168	0.0498625116547005	0.678933940936066	0.118585371517118
116931	darkgrey	0.954936293095908	1.70845947140533e-05	0.0153573191991995	-0.388326059801114	0.37190839499462	0.966413786215264	0.267459529509513	0.289946190906443
5918	darkgrey	-0.757089908397655	0.0112258691372176	0.0560067885273238	0.3832374625019	-0.443111237931257	0.877868727087797	0.27432385392387	0.199641778518944
151742	tan	0.864951378392965	0.00123243213240719	-0.288778474218777	0.0382690273768892	0.270448147252252	0.418393163103056	0.916408994882646	0.449800087667518
64393	grey	-0.294294270584369	0.409149872292088	-0.647803096983086	0.447471011815281	0.245059629042376	0.0428309680986518	0.194727346288805	0.494981790268657
8975	tan	0.919727837731476	0.000164731753490374	-0.261935754112673	-0.084957768360573	0.364978868142254	0.464736280413102	0.815490479573654	0.299731318573132
51555	darkturquoise	0.697865362725558	0.0248312203104905	-0.569887046678021	0.259243164004803	0.349991715375084	0.0854477055558688	0.469506030621106	0.321483871929008
339829	tan	0.83895545019165	0.0024113850133551	-0.259177408370869	0.0150568018126591	0.262015502334709	0.469622781631689	0.9670707120211	0.464595340472219
200909	darkturquoise	0.830531010254744	0.00292531138699714	-0.442340720203771	0.0296297033055938	0.44325241761479	0.200517747331148	0.9352418963714	0.199481519078531
1608	greenyellow	0.822361863645509	0.00349471508910686	0.186157373917868	-0.630697286718681	0.4316866829409	0.606601745663158	0.0505709602875832	0.212858385742936
51726	black	0.924393312750842	0.000130395022421073	0.590833279517607	0.144494427237997	-0.776121771426262	0.0720809372970342	0.690435533014086	0.00830463460323507
9370	darkgrey	0.934966548430588	7.2314109484699e-05	-0.1197070789886	-0.251696588496572	0.37966883888138	0.741860998732214	0.482988173587967	0.279194365416038
5648	grey	0.628104924510235	0.0518196142044483	0.370408650475696	-0.424843027320082	0.0288595235551229	0.292049251486737	0.221010053937812	0.936922345341949
8626	tan	0.638597476011761	0.0468895540517485	0.0622976425834207	0.0784528427244716	-0.145051824024717	0.864251563431092	0.829436779538192	0.689291299178125
10686	darkturquoise	0.678137269050541	0.0311381495920381	-0.896751318336099	0.362255424076049	0.59641206002439	0.000438193628189429	0.303624448783012	0.0687662818489359
9076	black	-0.910556990543868	0.000251056105087525	-0.604302564031571	-0.0426413876552376	0.688668002670998	0.0642505041822426	0.906891385875508	0.0276503688632177
344901	grey60	0.846210342163652	0.00202395878146746	-0.495845222019519	-0.0457789186185497	0.575859757951664	0.144979414306685	0.900068219000919	0.0814860543442856
344905	grey60	0.896292552150022	0.000445778701057132	-0.491016718181701	0.561161703775249	-0.0362427521712326	0.149552748815983	0.0914541438486976	0.920823036137575
131578	darkgrey	-0.889977544253968	0.000560247901390123	0.0168795270286387	0.518735332928084	-0.536780306354358	0.963086553144859	0.124468282867173	0.109643482762641
2814	greenyellow	0.907944946525627	0.000280781041031864	0.290811929299064	-0.286093026289618	-0.0247980032600459	0.4149741921453	0.422928536350019	0.945787713423989
347	tan	0.768471900561944	0.00940464318596673	-0.394676261727082	0.00510835689943573	0.416818314550696	0.259026878027281	0.988825760880764	0.230791881695456
200958	darkgrey	0.705360575057798	0.0226849285167938	0.156097296000243	-0.538502671289208	0.371627642536422	0.666736439102364	0.10828961777678	0.290339264409995
4585	darkturquoise	0.841803604111637	0.00225343294788902	-0.378794434185842	-0.263247597453532	0.66819588109362	0.280394861835178	0.462420257945455	0.0346947693340153
116211	blue	-0.769409243414639	0.00926463337749746	0.037642538128234	0.589395457037097	-0.629637022992648	0.917773525548941	0.0729517542846962	0.0510792076664557
4241	blue	0.966150472666903	5.5136274525461e-06	-0.233344815837435	-0.271148341294756	0.520604442392912	0.516455432776606	0.448581268237136	0.122878088308177
53834	blue	0.965199242232391	6.15289834025633e-06	-0.322793122362339	-0.259998758490668	0.60507912154406	0.362977956485301	0.468165370238904	0.0638168869139754
54360	blue	0.831319282973331	0.00287415791560588	-0.13233877251757	-0.515415222937408	0.656891321722255	0.715525897325934	0.127324301217326	0.0390622048142002
5522	tan	0.819999385859289	0.00367321258584595	-0.298265726641343	-0.407128131694382	0.725987605782691	0.402555206163509	0.242924331026744	0.0174436003773697
6286	greenyellow	0.891524241010471	0.000530426507959653	0.130657533450747	-0.21406090718907	0.0743821285680264	0.719016103092672	0.55261485349431	0.838186340071247
84448	greenyellow	-0.661221597536999	0.0373478450145148	-0.187418129806157	0.00179225076088502	0.198566157754705	0.604122555648972	0.99607946405398	0.582361482791285
579	blue	0.831848066324821	0.00284020637603871	-0.31733864887179	-0.336946800430692	0.676196086047833	0.37160548213851	0.341064561073037	0.0318121809290681
83888	magenta	-0.903563841120906	0.000336335155266317	-0.169650584993246	-0.491416029589657	0.672780133735514	0.639387215252667	0.149171260575347	0.0330222553234431
27146	tan	0.915653850652229	0.00019979725876923	-0.245690227690472	0.00808875656875091	0.254565144944456	0.49383681763082	0.98230700265328	0.477843787143745
10333	tan	-0.84963668131087	0.00185759511344031	0.446775387883012	0.292858353636024	-0.7704813337221	0.195506681312703	0.411546768090979	0.00910630679735981
152831	darkgrey	0.842380416396903	0.00222237806319153	-0.331872609452854	-0.121684966111331	0.476471709147678	0.348841377123852	0.737720718244837	0.163852899885728
7345	tan	0.713134100739406	0.0205975933876233	0.0755976266070541	-0.044351436282741	-0.0364658260077911	0.835572044140966	0.903171848756719	0.920336994339843
22998	tan	0.856691303685926	0.00154652831270699	-0.207227548710807	0.00159358172236854	0.219941986385302	0.565659908677712	0.99651404883491	0.541483240733704
152573	magenta	-0.857027545041122	0.0015327173163709	-0.515075478743103	-0.165325919005182	0.715964767515255	0.127618821319704	0.648073367836605	0.0198716793281216
389207	blue	0.538104051124819	0.108602012325212	-0.651262191438961	0.412014793516504	0.284213774861831	0.0413689920582413	0.236762311647129	0.426115933329822
285525	tan	0.9710828613579	2.95425967303222e-06	-0.388751229387593	-0.137608342610792	0.553200888055231	0.266890295023426	0.704617378511862	0.0971637878380438
386617	grey60	0.885498743291594	0.000653524844567114	-0.497441536428834	0.296040819920846	0.235746551298333	0.143486451626205	0.406243413062568	0.512021878302856
2557	darkturquoise	0.642929291720753	0.0449490977590032	-0.502309434691933	-0.0742630834313299	0.611254456791705	0.138991854766166	0.838442459683064	0.0604369043977618
152519	darkturquoise	0.908679628898565	0.000272172383829746	-0.583315698276474	-0.0671904743177278	0.690781186111262	0.0767094728323416	0.853682588214989	0.0269842104389741
23284	tan	0.872949002113695	0.000975195654474599	-0.280197361503867	-0.20348525348095	0.503028832745382	0.432965426719922	0.572853543766516	0.138335038823412
2044	darkturquoise	0.829232547460983	0.00301099618629098	-0.72852276319868	0.29065395837467	0.48816963544113	0.0168637750386897	0.415239325134886	0.152289913260159
339967	blue	0.631059869470609	0.0503979277102695	-0.655649006567575	0.30117511407891	0.39974315693668	0.0395636525433756	0.39775662081086	0.252405129485677
260436	grey	0.464101597324405	0.176636505913664	0.127740980884575	0.0759890452227489	-0.21254989800004	0.725081861633534	0.834730487486947	0.555489231322791
401138	blue	0.867647560560774	0.00114079413884629	-0.222670022020351	-0.243110499212329	0.481154765699632	0.536350239356794	0.49852794360316	0.159162626376897
10886	darkturquoise	0.929689265949471	9.81617555573561e-05	-0.465583965471833	-0.0981994840240871	0.59592967933014	0.175074360792537	0.787248126853394	0.0690488798594382
3576	black	0.845450134924483	0.00206228137826053	0.371483747643757	0.33953859526319	-0.736671426245398	0.29054083824965	0.337126801853704	0.0150908838983644
6372	darkgrey	-0.865333438945991	0.00121913239288865	0.368271703900519	0.238546414810549	-0.632245426593179	0.295059906968351	0.506873492682944	0.0498349039115639
5196	greenyellow	0.779502151488185	0.00784886097683735	0.558717410719786	-0.323869924855866	-0.27342411141239	0.0931838105494005	0.361286667393659	0.444630220279074
5473	greenyellow	0.738510415338391	0.0147095464632428	0.536236828683326	-0.280631972393664	-0.292629310778678	0.110072880632771	0.432221812852634	0.41192970961774
2921	darkturquoise	-0.879936799912759	0.000784571627704223	0.466041505263942	0.357641351831102	-0.85586067774941	0.174593861229433	0.31028091365368	0.00158103251321492
2920	blue	-0.801417955889856	0.00531264649555359	0.36346026421032	0.406431213699551	-0.794986580094223	0.301898856806985	0.243810376584415	0.00598498959008226
2069	white	0.905385107845356	0.000312344670930735	0.170459112313543	0.439820167697903	-0.62204862390673	0.63776760866402	0.20339883432349	0.0548161150161491
255324	darkturquoise	0.787124389617872	0.00688658911013732	-0.43900055314539	-0.0753366052456245	0.544647937381138	0.204340825409263	0.836133328061294	0.103545113595441
152816	brown	0.709477973506968	0.0215620320502394	-0.635498432169715	0.531695839705927	0.147680561154379	0.0483115906450741	0.113701987283464	0.683902655700721
419	tan	0.888963367757911	0.000580455961397119	-0.137478947469014	-0.0713482144009193	0.218319391350446	0.704884667838124	0.84471786362391	0.544545513140481
8987	darkgrey	0.907802121204835	0.000282477547350206	-0.335548791769007	-0.17054657486035	0.529263322101943	0.34319827769642	0.637592490052852	0.115676457703355
306	greenyellow	0.897664273857073	0.000423381068510391	0.219169233485722	-0.49048971816765	0.256187952046098	0.542940776984966	0.150057132286208	0.474944128297438
84779	darkgreen	-0.636053960726186	0.0480545917981009	-0.568260643040467	-0.0322727030312004	0.639768883786993	0.0865475100765076	0.929476944407439	0.0463594032782888
2250	greenyellow	-0.755115464979904	0.0115652347336166	-0.325276989078781	0.409884354678738	-0.0621486264118219	0.35908260253679	0.23943783608875	0.864573764719374
1758	grey	0.462740334857542	0.178078285499014	0.23731681418964	0.30432258968087	-0.558024935628964	0.509131803950874	0.392596503924995	0.0936775948049996
3381	brown	0.64723075560727	0.0430761609345618	0.0567830272171594	0.572549927937287	-0.633253537431707	0.876186854829194	0.0836664803519104	0.0493594564115355
56955	brown	0.655540182907158	0.0396077834929286	0.0799360527457788	0.238782900234538	-0.324238135156194	0.826252923858798	0.506439640640933	0.360709240432407
6696	magenta	0.764008801163628	0.0100918179852124	-0.187722949736568	0.747257544131603	-0.546573269403368	0.603523693797315	0.0129873638431332	0.102086168578954
9429	greenyellow	0.726138801853264	0.0174086372893155	0.382057165125891	-0.526239905862628	0.117803616130285	0.275929588343975	0.118160256728341	0.745851127846861
6622	greenyellow	0.977874176945343	1.02093443274494e-06	0.352017277285451	-0.362242836262249	-0.0140794625455101	0.318497191142934	0.303642504767315	0.969207280245498
2895	darkturquoise	0.534154338310024	0.111728015313932	-0.451020545023282	0.438512515500877	0.0436487284628869	0.190778966128696	0.204902930091523	0.904700111262202
658	darkturquoise	0.90121020984233	0.000369308220714055	-0.581880752517029	0.127137696751928	0.494918993498621	0.0776142857676783	0.726338286049267	0.145849998393333
126	darkturquoise	0.92771247866628	0.000109408571595537	-0.41144238228083	-0.204242262022649	0.644092670277774	0.237479516241542	0.571395592550391	0.0444372675967519
125	darkgrey	0.979775407124504	7.14361173646344e-07	-0.0565941471399951	-0.357512664672262	0.4180143528707	0.876596059447385	0.310467654758024	0.229318686347596
285556	tan	0.914174845457779	0.000213791949645063	-0.367989445080328	0.00718960585253921	0.38620765855879	0.295458803490436	0.984273550121371	0.27030563020555
115265	black	-0.85194349444693	0.00175131675476442	-0.429755711272076	-0.250986585711682	0.710414766165812	0.215140639830267	0.484265161638665	0.021312012186815
133308	grey	0.565479705552511	0.0884489985956866	-0.002008244118053	0.460735818649553	-0.458588915381337	0.995606983709018	0.180214020361913	0.182518184779758
6870	darkturquoise	0.914828661783031	0.000207519340018091	-0.469622972637824	-0.071309093628436	0.573357169219593	0.170859775998902	0.844802140762682	0.0831312699189193
64850	darkturquoise	0.868023672222605	0.00112841687012715	-0.573253524751976	-0.00771470358685937	0.620548499410411	0.0831998637163222	0.983125090265776	0.0555756640637481
84570	darkturquoise	0.954026277566452	1.84864454363494e-05	-0.481380177911427	-0.145089699281769	0.659706756004295	0.158938931309367	0.689213568736119	0.0379416741861814
1950	darkgrey	0.942632244589124	4.42011647606004e-05	-0.0331808139719027	-0.345627474500112	0.381099256699296	0.927496828141398	0.327968193789507	0.277236519744961
5308	tan	0.922925044538768	0.000140567898935204	-0.247819511615904	-0.270009567903012	0.5349397696814	0.48997907307914	0.450564279176397	0.111101943227099
287	tan	0.828885050864694	0.00303423009059252	-0.174134559885075	-0.16561878856207	0.351776463501105	0.630422578363397	0.647483913187798	0.31885150851405
9348	darkturquoise	0.823256086669134	0.00342880611843526	-0.557255718489601	0.0918378642197623	0.503893557325562	0.0942280541151141	0.800790504780374	0.137548061608432
51778	tan	0.936298789962952	6.66772360782774e-05	-0.260025855992366	-0.0984669330624858	0.376446265869929	0.468117322255436	0.78667988965036	0.283632526401833
171024	tan	0.858671891550383	0.00146646095259116	-0.213475260959724	-0.110427872793355	0.338642526240054	0.553728231224941	0.761363209180972	0.338485569472305
54532	tan	0.772534565419624	0.00880843173661488	-0.302018020607975	-0.352988578594602	0.67585942366508	0.396371538100305	0.317070171162994	0.0319300798264854
2169	grey60	0.974866193096234	1.69376011069012e-06	-0.716970759433004	0.511222201053334	0.255251781270501	0.0196180160705589	0.130988689287167	0.47661595263843
11107	darkturquoise	0.846080955762286	0.00203044458792993	-0.242284554229225	-0.413333003214315	0.672346086652318	0.50003386931977	0.235115301814739	0.0331782160862609
2247	blue	0.942965192004513	4.32015612528908e-05	-0.392258724683212	-0.189371459247145	0.608713674886421	0.262219693130755	0.600288663555678	0.0618129371279526
23657	darkgrey	-0.855585885960374	0.00159256918484917	0.0200438674170864	0.518161126393573	-0.539588921988047	0.956171651183992	0.124959354825497	0.107441206926739
2996	greenyellow	0.850695412496598	0.00180825493219636	0.118299597059227	-0.39310842711745	0.266640838206297	0.744810900937703	0.261095043255294	0.456453522056741
2994	greenyellow	0.971825872617561	2.66452994987969e-06	0.289332554737042	-0.446241121276354	0.136931609657488	0.417460246435911	0.196106475545817	0.706015615537397
2993	greenyellow	0.917387189460155	0.000184267957087696	0.200155177658662	-0.446775618534485	0.232800733109461	0.579283704500105	0.195506422603463	0.517461997179134
64399	darkturquoise	0.92558828192494	0.000122525311869511	-0.580158030720596	-0.116141940648131	0.736356963831543	0.0787096462650816	0.749338867267115	0.0151567745155635
646603	darkturquoise	0.708104896356627	0.0219321361195403	-0.727620219172706	0.234734864398244	0.543123869268507	0.017068639420978	0.513887498232689	0.10470928994367
4306	darkturquoise	0.786505145547869	0.00696146128882501	-0.234801365513843	-0.459189312482068	0.710202530681919	0.513764779069896	0.181872066071988	0.0213684793738207
285423	tan	0.956115325929671	1.53876804238529e-05	-0.427784884899651	-0.035360872973172	0.492682151411749	0.217484415054282	0.922744737987694	0.14796556356728
10586	tan	0.919085298643983	0.000169934750009435	-0.459249738579709	-0.255446011834804	0.746404633757881	0.181807113326346	0.476268882316871	0.013148738762891
152503	grey	0.433237225145732	0.211035892789764	0.319800196533803	-0.538720375975209	0.196839585217362	0.367699504407967	0.108119243895931	0.585712568952261
729830	darkturquoise	0.904943131244071	0.000318047161481705	-0.303919067280481	-0.215184410747222	0.54008756019621	0.3932562407185	0.550481407587812	0.10705315440013
201798	tan	0.888681560369262	0.000586164508186108	-0.26231563209227	-0.279961919652677	0.560389126076768	0.464065087816476	0.433368511183283	0.0919986107432904
85462	greenyellow	0.965364133603936	6.03832105111606e-06	0.387971766712394	-0.309522786896153	-0.105236477897894	0.267934379153892	0.384142533543798	0.772327761383794
54798	grey60	0.773868314390235	0.00861866519661462	-0.345428167437338	-0.0420100835670515	0.411288327650394	0.328265923629291	0.908264954788908	0.237672748056922
2743	blue	0.895410804940199	0.000460626722149327	-0.528215287902956	-0.0978962155028903	0.662582110871181	0.11653370783626	0.787892577520819	0.0368198909881808
2891	darkturquoise	0.86431252288173	0.00125490613822892	-0.60608667494396	0.0057069878314305	0.642226921976948	0.0632571527992923	0.98751637071223	0.0452600083846396
4886	darkturquoise	0.865029388774546	0.00122970802395948	-0.313317218979058	-0.17366285973094	0.508613055958499	0.378030545776633	0.631363613490776	0.133301359504107
4889	grey60	0.822285893326406	0.00350035608678001	-0.279050595562603	-0.0546884120358026	0.353006046941655	0.434930359054662	0.880726251849245	0.317044537602791
1363	black	-0.704256854575152	0.0229926412761046	-0.688000455757524	0.307663279810073	0.427840145158207	0.0278631203935823	0.387155267097724	0.217418499244637
50859	darkturquoise	0.771400469727955	0.00897209713435218	-0.159101129775194	-0.260872524391194	0.430958786524746	0.660643118687358	0.466617148945577	0.213717059013685
9848	magenta	-0.949826695872806	2.60902194130311e-05	-0.123993976175542	-0.438114313899984	0.570669450149324	0.732894981894415	0.205362227305139	0.084921844779643
442117	darkturquoise	0.82202331417169	0.00351990362304098	-0.357295666992199	-0.0230112072932844	0.404976342054336	0.31078267930846	0.949689629816987	0.24566588542428
3148	greenyellow	0.984179315416835	2.68911977524611e-07	0.292573853643321	-0.325873366215466	0.013098760312195	0.412022454893246	0.358150459086807	0.971351377614048
11341	blue	0.876583483630269	0.000872282793184057	-0.110085981783894	-0.386041300339724	0.503728165174572	0.76208415072263	0.270529832456977	0.137698370395752
140458	tan	0.919111566794373	0.000169719699674417	-0.372869489219355	-0.0106913327994227	0.409305583839487	0.288602753679213	0.976615382592743	0.240167609214511
53842	grey60	0.83012177367394	0.002952124761961	-0.536589207218932	0.1934472343711	0.38019075730144	0.109794348598682	0.592317424241066	0.278479137860894
291	tan	0.94615228204098	3.44591102517841e-05	-0.233276963019025	-0.230097234916028	0.47948079830012	0.51658091769601	0.522475495503309	0.160829772147467
27295	tan	0.902363408314609	0.000352869812306119	-0.456067438240919	-0.0200301584478543	0.507586758208198	0.185246452915127	0.956201603449323	0.134217880782905
8470	tan	0.936239733893882	6.69199847036852e-05	-0.170367526258994	-0.235557918300656	0.417688464898761	0.637951000707424	0.512369516510635	0.229719562388469
339976	darkturquoise	0.943280936417238	4.22691740930387e-05	-0.423535025536794	-0.145205188781245	0.597983176454741	0.222588025191199	0.688976568691715	0.0678510966442442
389257	tan	0.903705809470503	0.000334418027493398	-0.301166663844308	-0.348168447228056	0.670129153634662	0.397770518186835	0.324184683580766	0.0339826007911559
57491	darkorange	0.760735830709254	0.0106176982573884	0.178477097034781	-0.322233034575972	0.131432992150213	0.62178188710301	0.363859222084865	0.717405687031705
653082	tan	0.914435015149321	0.000211279447190472	-0.262407532896899	-0.0899636308320573	0.370489083348859	0.463902776326423	0.804789592957377	0.291936255457562
79844	darkturquoise	0.885688956795205	0.000649347673849701	-0.310522336837339	-0.425244134834017	0.757206476372798	0.382527827443183	0.220527441982273	0.0112060549381997
170690	blue	0.779928038442228	0.00779272408972409	-0.579873573007835	-0.105291024712612	0.725201949809688	0.0788914693120787	0.772212362838469	0.0176260632618188
134111	tan	0.885623096120511	0.000650791788013827	-0.565038099505033	0.148635082513169	0.455416054293036	0.0887533909508672	0.681949144945204	0.185955137844755
108	darkturquoise	0.911912041774585	0.00023658172672693	-0.451279558037411	-0.103889034560311	0.586327175083385	0.190492701627525	0.775179666229387	0.074832858730743
9037	greenyellow	-0.692343072030354	0.0264989602920539	0.15541144050504	0.476331530290335	-0.642473348677438	0.668130185424928	0.163994557198792	0.0451507619452568
1501	darkgrey	-0.608923731342291	0.0616984017451758	-0.569657637137299	0.673770159564794	-0.0647805292999473	0.0856022895566724	0.0326683854143877	0.858885773850521
54463	darkturquoise	0.793850980693392	0.00610969840907687	-0.473620176477346	-0.0853162502854977	0.591637516525967	0.166748957078115	0.814723229010865	0.0715968146784312
646103	brown	0.693901220896995	0.0260208590261774	-0.713587273850314	0.374231294892839	0.388625589195706	0.0204801669211339	0.28670493229611	0.267058438094322
391746	brown	0.788946334440581	0.00666961539990772	-0.672232050527067	0.528729324173038	0.189916966535761	0.0332192740453418	0.116112752339337	0.599219541981188
391747	brown	0.753334367917592	0.0118774890492359	-0.62536154892972	0.400247914891323	0.268291701953614	0.0531631289874862	0.25175068227193	0.453563167075184
1016	darkturquoise	0.741310442576224	0.0141419142572393	-0.805882659763399	0.418055194239419	0.443469607696796	0.00487880920173938	0.229268475205601	0.199235122980866
1007	grey60	0.854207120271804	0.00165137750508668	-0.619958580729351	0.776019350170347	-0.113255749290386	0.0558762512354786	0.00831872919162948	0.755406482903743
4883	darkturquoise	0.750612516249864	0.0123660259959353	-0.3644544858207	0.151622386912924	0.237995847091054	0.300478843967183	0.67584639691276	0.507884157784384
153657	blue	0.854755854752898	0.00162778718956903	-0.465055352721224	-0.025306620010365	0.522471704515544	0.175630476904617	0.944677207902657	0.121302131782153
133688	darkturquoise	0.8359378353334	0.00258728738256553	-0.659726600757319	0.167643127478276	0.537634275085976	0.0379338539904143	0.643414390626207	0.108970898141866
202151	darkturquoise	0.93563700928851	6.94350204144681e-05	-0.535180622356574	-0.0995607551902903	0.671692906304219	0.110910400371467	0.784356840044413	0.0334138563291627
2668	tan	0.823428383396521	0.00341621025525092	-0.161981398527524	0.0166448705772058	0.156520528371504	0.654817258376235	0.963599431569893	0.665876834118335
6167	black	0.97179905477821	2.6746025158056e-06	0.641482279214185	0.0732575355861436	-0.759030938016526	0.0455911993126644	0.840606388122588	0.0108991259043677
345557	darkturquoise	0.859339002323364	0.00144018267477802	-0.337350842384733	-0.127973395628871	0.488616616012656	0.340449154896379	0.72459798251081	0.151858196612675
2690	tan	0.828013747676297	0.00309305279262035	0.0696708579845542	-0.270797004312708	0.196315724192484	0.848332624321346	0.449192649297245	0.586730734760327
2255	grey60	0.750365576908883	0.0124110335538905	-0.362420320338274	0.33939490230069	0.0480487173309327	0.303387973783317	0.337344504358016	0.895135752246465
11082	greenyellow	0.609285017966097	0.0615017331335275	0.433168778953678	-0.162949388955643	-0.300127514327752	0.211116153519628	0.652863065559683	0.399481295981038
5144	magenta	-0.944817360303717	3.79432808144303e-05	-0.296011635789515	-0.347461473284785	0.663911222891321	0.406291897866212	0.325235083685622	0.0363090143127119
11174	blue	0.88098283543273	0.000758579898707907	-0.301474945474074	-0.128779584250436	0.451069857581962	0.397263664914727	0.722920208150174	0.190724445835787
153562	lightcyan	0.660905894838895	0.03747108151843	-0.281925106707554	0.825120800992529	-0.523730184412714	0.430012770395968	0.00329424471164921	0.120247113674689
6606	grey	0.488876760126888	0.151607277988924	0.764248874461712	-0.738894451758015	-0.0781219615172231	0.0100539817925198	0.0146307689098216	0.830147355179635
55814	cyan	0.685323611024777	0.0287274876240501	-0.0104277038772413	0.109415970978802	-0.0982682866246961	0.977191877963356	0.763497472161156	0.787101936347317
22987	darkturquoise	0.900836003773462	0.000374761074364313	-0.564542523983432	-0.15396806514975	0.757489409438496	0.0890957817237747	0.671066289695138	0.0111580642408531
2151	tan	0.890082234339176	0.000558191614531637	-0.526056108375506	-0.183919693674686	0.746297329034905	0.118312313487497	0.611010889299069	0.0131691402144037
23440	darkturquoise	0.736913604747921	0.015040275543021	-0.648096812483208	0.292369427163017	0.400475208771967	0.0427055037812315	0.412364418456717	0.251456291128192
23743	tan	0.889678274028403	0.000566156626507373	-0.128879121038187	-0.0656826575536662	0.203460233334656	0.722713133819879	0.856937453118842	0.572901755040439
202333	tan	0.971917750303287	2.63023576005703e-06	-0.238519723633337	-0.141961952922188	0.396950263157603	0.506922469634852	0.695641324158537	0.256043322332309
7060	darkturquoise	0.874713223875731	0.000924196094846268	-0.296375067483248	-0.104719892725438	0.421558167155244	0.405688310259764	0.77342084137516	0.22498505752229
1160	tan	0.928439196720711	0.000105169012977735	-0.236483715901844	-0.126687350079698	0.379499076495665	0.510664274717321	0.727276579944935	0.279427219036099
1404	blue	0.87724021924256	0.000854568596093	-0.240702708511757	-0.177587549859709	0.434909569093854	0.502923372326175	0.623548546422964	0.209080346480026
4208	tan	0.932873968428659	8.1869504906293e-05	-0.394247609545924	-0.00158984785827296	0.423058270851265	0.259591421551345	0.996522216600539	0.223164774037311
84059	darkturquoise	0.872839328854143	0.000978432224791326	-0.538632798308387	0.0373534290478601	0.538469253394796	0.108187761151418	0.918403287637786	0.10831578529312
